,year,quarter,source_pdf,question_number,question,analyst_name,analyst_company,answer_number,answer,banker_name,banker_company,qa_thread_id
49,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,3.0,"The first one please on the $600 million of losses on the hedge reset and risk management this quarter, and the extra $400 million  that’s pencilled in for Q4 – I wonder whether you wouldn’t mind adding a bit of colour in terms of exactly what it is you’re doing there.  The payback period – you said longer than five years.  It feels like a downside risk hedge that’s being put in place.  If you could just talk about how much you might get the sensitivity down, once all is said and done, and just confirm that it really pays you if rates fall rather than supports revenues in the near term. Then secondly, we’ve had a busy week of mainland Chinese bank reporting.  All of the majors have missed our own forecasts, and one of your peers wrote down their mainland China stake with their third -quarter results.  Could you update us please on where value -in-use is versus book value on BoCom, and how that process runs towards year -end?",Jason Napier,UBS,3.0,"You’ll have the details in the AR&A in how we do the impairment testing for the value in use of BoCom, in case you need it.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q3
50,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,4.0,"First one on loan growth – how do we see the areas of loan growth going into next year?  You have done a good growth around mortgages, but they have been offset by s hrinkage in the commercial book.  So that’s the first one.  In terms of medium term, of course you are highlighting single -digits, but specifically as interest rates remain high, how is the borrowing appetite into next year?  Then the second one with respect to the special dividend timing, the 21 cents – will it be paid by June or will it be announced towards the second quarter and paid later on?",Gurpreet Singh Sahi,Goldman Sachs,1.0,"In terms of loan growth, what we’ve observed so far is strong continued growth in mortgages.  We said $11 billion year to date, essentially in Hong Kong and the UK.  That continued even this quarter, despite softness in the housing market, but we remain competitive and we continue to support this business for our customers, so that is definitely there.  We are also seeing some loan growth in the unsecure d space in our retail business.  It will be smaller proportions. In terms of commercial, the reality is the main softness in loan growth in commercial is in Hong Kong, and this is what’s driving the comm ercial overall number.  The softness in Hong Kong has two parameters.  One, the rate differential with mainland China, and as long as we have such a rate differential, it is expected to have mainland Chinese borrowers continue borrowing onshore mainland Chin a rather than borrowing offshore, and that probably will not reverse in the next couple of years.  But also, two is some of the softness we’ve seen in the economic conditions in Hong Kong, which we start to see reversing, and we have been encouraged by the policy measures that have been taken by way of supporting the economy and, as those materialise, we will start seeing some pickup in this segment. Now, outside these softness areas, we do still have strong loan growth potential in growing areas in our geo graphies, such as Southeast Asia, India, and the Middle East.  We even had growth in some of the Western economies, so that is happening.  Quite importantly, also, I want to call out growth in trade.  I called it out in the earlier speech, but trade is bucking the trend for the first quarter, where we’ve seen 3% growth in our loan book after several quarters of decline, and that’s encouraging.  We’ll obviously need to see how it evolves, but that’s definitely encouraging, and if you look at it, most of th at growth is in Asia, which means it’s bucking the trend in Asia, and that’s certainly on the backdrop of now the trade between China and ASEAN has exceeded trade between China and Europe or China and the US, and that obviously will benefit, given our foot print in China and ASEAN. On the special dividend, at this stage we’re aiming for completion of Canada sometime in Q1. We will then have to go through due governance and due approvals before we do it.  I think H1 2024 is reasonable to expect, but it is obv iously, at this stage, just a matter of a process we need to go through.  I think that’s what I can say at this stage.  We’ll pay it as soon as we can, that’s what we can say at this stage.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q4
51,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,6.0,"A couple of follow -ups from me, please, if I can.  I guess the first one is just around slide 17, looking at the split of NIM across your main subsidiaries.  I’m just trying to u nderstand the underlying NIM trajectory for the bank in the absence of any rate changes from here on.  If you look at the UK bank – the ringfenced bank – obviously, that margin has been under pressure this quarter, and a number of peers are obviously flaggi ng the lag effect on deposit costs as well as the migration is going to have an impact in Q4.  I was just wondering if you could give us a little bit of colour on what you think is the outlook for your business in terms of margin in the UK. Then just linki ng it back to the group margin, which is, as you say, broadly stable but starting to come under a little bit of pressure, the HIBOR -LIBOR gap is obviously very narrow. Seasonally, I guess HIBOR tends to go up in Q4, but when we take a step back and think a bout the overall margin trajectory, would you say that, in the absence of rate changes, the margin is stable, or do you think there is a little bit more pressure creeping in because of what is going on in the UK?",Raul Sinha,JP Morgan,1.0,"Let me unpack.  There are  quite a number of considerations here.  The first one is I, as always, will encourage you to look at Banking NII, because that will – first, it’s a better reflection of our rate -sensitive earnings, and second, it will immunise you from some of the business  choices we make by putting more funding to support the trading activities or not, and that can create noise in NII versus funding of the trading book, which is unrelated when you look at it from a Banking NII perspective. Now talking a little bit on Q3, before I talk about the outlook, on the Q3 numbers, if you look at Banking NII in Hong Kong, it was up 10%.  Now, this is not reflected in NIM.  NIM is up two basis points, but essentially, because a lot of that upside went into the funding of the trading bo ok, but the full rate -sensitive earnings in Asia, in our Asian entity, has grown 10% by about $0.3 billion.  So that’s the first thing to observe.  If you look at HIBOR rates Q2 to Q3, obviously they were up 75 basis points.  When we look at Q4 to date, there  is another something like 50 basis points baked in the average, so there is additional tailwind into Q4 from HIBOR, which we’ll obviously need to see how the next two months fare before we evaluate. If you look at the UK, the UK NIM was up 16 basis poin ts Q1 to Q2, down eight basis points Q2 to Q3.  The first thing I want to say is this is definitely not the trend here to be read.  I think NIM is broadly stable from here for the next few quarters.  Some of these moves are idiosyncrasies in our Market s Treasury management, not necessarily drivers of trends, so we are looking at it, in the whole, as broadly stable.  Obviously, it continued facing pressure on deposit cost s, but as I just said earlier, at these rates any additional rate hikes are expected to be passed through to customers, and this is what’s been happening, so we’ve benefited from a 75 basis point rate hike in pounds between Q2 and Q3, most of which has gone either to customers in the form of passthroughs, some term deposit migration , in the U K minimal, but some, and then obviously asset margin compression in the UK. As you look forward, how can I invite you to evaluate forward first?  I’m not giving guidance for 2024.  The only guidance we are doing  in 2024 is the mid -teens RoTE . We will be giv ing more details at the year end, but if you want some indicators of how to think about it, first think about it as we will continue facing the usual headwinds of margin compression, but that probably is easing now, having seen most of that compression in Q2 and Q3.  We will continue to see pressure on deposits.  Migration may continue.  We’ve seen a pace of 1% per month in Hong Kong, steady for the last nine months.  That is likely to continue, so these will be the main headwinds. The tailwinds would be the a dditional rate upside in Hong Kong from HIBOR – probably no further rate upside in the major other currencies.  The tailwinds will be reinvestments of maturing structural hedges that have been put at lower rates and, as they mature, we reinvest them in higher rates and that will give us additional tailwinds.  Then the main tailwind, which we anticipate at some stage in 2024, but not yet – at least not for the next couple of quarters, but at some stage in 2024 – is volume growth.  When we start seeing volume gr owth, we will see the support for the NII in the medium term.  As we have always indicated, mid -single -digit percentage point growth for balance sheet is our medium -term aspiration, and as and when this starts, after the next couple of quarters of transitio n, this will give us the additional tailwinds. I suppose that’s probably as much as we can say at this stage.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q6
52,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,7.0,"Just a couple of follow -ups – the first one is on your hedge strategy, because in the disposal losses, you’ve essentially broug ht forward some of the rolling of the hedge, which we haven’t really seen so much, especially in UK banks.  They tend to use it as a pure smoothing mechanism, to let the lower rates run off and then reinvesting, but you seem to have brought forward that.  So the question is: does that suggest that you’re not just using the hedge as a smoothing mechanism, but it’s to more actively trade it?  Is that fair?  That’s the first question. The second question is really for Noel.  I saw on Bloomberg that you made a comm ent that you feel like the China CRE situation has bottomed out.  Acknowledging that the Chinese government has taken steps to support the sector, but the news flow still seems to be pretty negative.  To the extent that there have been actions taken, they ar e probably not as large as maybe some of the market would have expected or hoped for a few months ago, so it’s probably around tailoring  deposit  requirements in some of the tier one cities.  What gives you the confidence that we have bottomed out?",Perlie Mong,KBW,1.0,"I’ll take the first question and I’ll invite Noel  to comment on your second one.  The hedge strategy – first, we have a number of tools at our disposal.  We will use them as effectively and as opportunistically as we can to achieve what we want to achieve, which is 1) reducing the downside sensitivity of our balance sheet to a reduction in rates, and 2) extending that reduction of downside as far out in time as possible.  This strategy that we’ve used, which is disposing of existing low -earning posit ions, is one of these measures.  So number one, to remind you, it does not have a CET1 impact.  At least the loss does not have a CET1 impact, because the loss has been taken capital mostly in 2022 already, so that gives us this flexibility on our capital. The second one is, yes, part of the hedge considerations is indeed allowing us to extend higher yields for longer rather than retain some of the lower yielding assets for longer than we wish for and give us additional protection, and the third is it’s als o risk management considerations. We also look at how we use our RWAs and treasury portfolio and how we can optimise the utilisation thereof, and how we use combination of bonds and swap hedges and fair value accounting relationships, etc.  So there are all sorts of number of other considerations which we look at, but the outcome of which, for the purposes of our bottom line, is indeed giving us this runway. Now I need to point out we have done an exercise in Q3.  We indicate that we intend to do another exercise to the tune of about $0.4 billion in Q4, but we do not look at this as a recurring activity.  This is by exception, occasional, when risk management and performance justify it, we will do it.  This is not meant to be a recurrent , quarter -on-quarter activity.  I just want to be clear about that.  We’ve done it last quarter; we’ll do it next quarter.  Anything beyond that we will give you indication, but it’ll be on a case by case and occasional basis.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q7
53,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,7.0,"Just a couple of follow -ups – the first one is on your hedge strategy, because in the disposal losses, you’ve essentially broug ht forward some of the rolling of the hedge, which we haven’t really seen so much, especially in UK banks.  They tend to use it as a pure smoothing mechanism, to let the lower rates run off and then reinvesting, but you seem to have brought forward that.  So the question is: does that suggest that you’re not just using the hedge as a smoothing mechanism, but it’s to more actively trade it?  Is that fair?  That’s the first question. The second question is really for Noel.  I saw on Bloomberg that you made a comm ent that you feel like the China CRE situation has bottomed out.  Acknowledging that the Chinese government has taken steps to support the sector, but the news flow still seems to be pretty negative.  To the extent that there have been actions taken, they ar e probably not as large as maybe some of the market would have expected or hoped for a few months ago, so it’s probably around tailoring  deposit  requirements in some of the tier one cities.  What gives you the confidence that we have bottomed out?",Perlie Mong,KBW,2.0,"On China CRE, my co mments this morning were really about the massive policy correction that has taken place over the last 18 months in commercial real estate in China.  It has really impacted very heavily the real estate market.  Do I think that big negative correction in the market has been delivered and do I expect further negative correction?  No. I think what we’re now into is the workout phase of that policy correction.  Equally, I think I said this morning I don’t see a big swing back into positive policy territory for comm ercial real estate.  I see it as fine-tuning from this low base. So what I’m talking about is the market as a whole – the commercial real estate market in China – a massive correction down.  I think we’re at the bottom of that correction phase and we’re no w in a gradual reclimb back out, with possible policy tweaks taking place, but as you quite rightly say, they’re not going to be big swings back up in policy correction.  They’re going to be smaller policy correction s taking place, as we’ve seen in recent w eeks. Now what does that mean for ECLs for banks, both domestically and internationally?  Those ECLs have and could still emerge over time, but I think the market itself has bottomed, and now we’re in a period of readjustment for the new norm, and I don’t  see a big readjustment back up.  From our point of view on ECLs, I think we feel, as Georges has said, we’ve got good coverage ratios on the unsecured book – the 50% of our offshore book that is SOE -related or POE -related.  We do not see that same policy co rrection affecting the SOEs the way it’s affected the POEs, so we don’t see necessarily a downside on that at this stage, and on those POEs in that 50% I talked about, those POEs are largely either secured or they’re not in the residential sector.  They’re in CRE and other forms of the sector. So from our point of view, we feel well -provisioned at this stage.  It’s not to say that there aren’t potential problems on the horizon from an ECL point of view for the industry, but we feel as though we’re well -positioned.  I suppose my comment was on the market as a whole, in that there’s been such a massive correction.  I think we’re now in a gradual rebuild, but that gradual rebuild will take time and there will be the potential for the industry to bear some further  losses, and we are keeping a close eye on that and what it means for us, but we think we’re well - provisioned at the Q3 level.  We’re probably going to take some more of our plausible downside scenario in Q4, but as Georges said earlier, we think that we’ve  got the capacity within our overall guidance on ECL of 40 basis points to absorb any further charges we may or may not take in Q4.",Noel Quinn,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q7
54,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,8.0,"Just on the treasury sales, you’ve announced another potential $400 million in Q4.  Why not do th em all in Q3?  What’s the advantage of waiting if you’re just going to realise a loss and do it now?  Why not just do them all now? Secondly, just a little bit more on China – what’s the sensitivity of the balance sheet to rates in China, and how concerned  are you about the rate differential between China and Hong Kong? What are the moving parts of that differential on all of the businesses, not just the commercial side?  Thanks.",Rob Noble,Deutsche Bank,1.0,"On your first point, this is a matter of phasing it in time so that we’re doing it thoughtfully, carefully, we’re evaluating the impact every time we do an activity , so we didn’t put a cut -off, per se, for Q3 and Q4.  As you can see , the numbers don’t follow a given symmetry.  It’s just a matter of where we are on the journey when we cut off the books on 30 September , but we carry this activity throughout , and we look for the right market opportunities to do it.  I think this is the way we look at it. With regards to your second point, a couple of things I can share  here.  The first one is the rate sensitivity of China.  So, just to give you an indication, the impact of the China NIM on our HBAP, or our Asia NIM, is about three basis points , so the fact that we have some rate compression in China , simply because of the  policy rates compression  – this has affected our overall Asia NIM by a couple of basis points.  That’s the quantum or the magnitude given , obviously , the size and scale we have in Hong Kong versus the size and scale we have in mainland China and other geog raphies. The second one to call ou t is that the rate differential  – we expect it to remain for a matter of many quarters, probably a couple of years, which does mean that mainland Chinese customers borrowing offshore in Hong Kong will probably remain subd ued for the next couple of years because it’s much cheaper for them to borrow at lower rates in RMB , and  this headwind is likely to continue for the next couple of years. Now, on the flipside, again because of the rate differential, the growth in wealth t hat we observe in Hong Kong is obviously a positive and a beneficiary of the rate differential , so the fact that we’re seeing more wealth build -up in Hong Kong, the fact that we’re seeing more demand for our insurance products and capabilities in Hong Kong , also reflects the fact that , for mainland Chinese, for some of them and subject to the quotas they’re allowed to do, etc, it is interesting. It’s an attractive proposition to invest offshore because they’re getting great pickup.  So we’re seeing the benef its of that when we talk about our insurance business in Hong Kong and our new business CSM, while we’re seeing the challenge on the other side. Look, all this , at the end , to say is we remain very optimistic in the medium to long  term on both Hong Kong a nd mainland China, and we just need to see some of the short -term difficulties play out specifically in mainland China, specifically in the real estate sector, until we recover and are able to see some of the momentum back on positive growth there.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q8
55,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,8.0,"Just on the treasury sales, you’ve announced another potential $400 million in Q4.  Why not do th em all in Q3?  What’s the advantage of waiting if you’re just going to realise a loss and do it now?  Why not just do them all now? Secondly, just a little bit more on China – what’s the sensitivity of the balance sheet to rates in China, and how concerned  are you about the rate differential between China and Hong Kong? What are the moving parts of that differential on all of the businesses, not just the commercial side?  Thanks.",Rob Noble,Deutsche Bank,2.0,"Just a quick one, firstly  – you’ve reiterated the greater than $35 billion NII guidance.  In the past, you’ve talked about being comfortable with consensus, which is obviously above that, $36.5 billion , so if I could just push you as to  whether you are still comfortable with the consensus. And t hen, second question  – buybacks and how you’re thinking about those.  Obviously , a step change today going from $2 billion to $3 billion for the next quarter.  Pro forma, for the buybacks and for France retail, you’re looking at a 14.2 % CET1 ratio, still within your target range.  You’ve said 2024 RoTE  similar to 2023, payout ratio for the dividend similar to 2023 , so the only delta seems to be loan growth, where you’re still talking cautious short  term but aiming for mid -single digits in medium  term. So, when we’re thinking about the buyback going forward, is it a trade -off with that loan growth? Is it a case of , if the loan growth goes to mid -single digits, you go back to $2 billion, whereas if it stays low single digit , you stay at $3 billion ? Conceptua lly, how are you thinking about the buyback?",Andre W Coombs,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q8
56,2023,Q3,231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf,8.0,"Just on the treasury sales, you’ve announced another potential $400 million in Q4.  Why not do th em all in Q3?  What’s the advantage of waiting if you’re just going to realise a loss and do it now?  Why not just do them all now? Secondly, just a little bit more on China – what’s the sensitivity of the balance sheet to rates in China, and how concerned  are you about the rate differential between China and Hong Kong? What are the moving parts of that differential on all of the businesses, not just the commercial side?  Thanks.",Rob Noble,Deutsche Bank,3.0,"On your first question, NII guidance, I can reaffirm  we’re still comfortable with the 2023 consensus.  As you look into 2024, we haven’t given guidance yet, apart from the mid -teens RoTE , but I ’d like to just point out two things just to keep in mind.  The first one is, again, Banking NII would be a better guide of how our earnings will behave with rates , so look at NII in combination with the funding cost s of the trading book and immunise, there fore, your analysis from how much we end up channelling or not in terms of funding to the trading book activities. And then,  the second one, just to keep in mind, is the disposal of Canada and France, which will both contribute to an annualised $1.5 bill ion of NII , which will obviously not be there when the sale is complete.  And finally, balance sheet growth at some stage in 2024, where we start resuming the expectation for our balance sheet to grow.  That in the broad sense , is how we should look at for 2 024. Again, we’re not guiding, but we’re giving you some tools that you can do your analysis.",Georges Elhedery,HSBC,2023-Q3-231030-3q-2023-presentation-to-investors-and-analysts-transcript.pdf-Q8
57,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,1.0,"Morning from London.  Good afternoon, to yourselves.  Two questions, please.  Firstly, I just want to clarify the messaging on the banking NII outlook.  If I rewind 12 months ago, I think you gave guidance for greate r than $36 billion of reported NII, but then this time a year ago you said you weren’t seeking to move consensus, which at the time was actually higher.  It was at $37 billion.  If I fast forward to today, you’re guiding to greater than $41 billion.  If I loo k at consensus to NII, I adjust the trading book funding costs, it looks like consensus banking NII is around $44 billion.  So are you seeking to rebase consensus banking NII or should we put greater emphasis on your ‘greater than’ within that $41  billion target?  So that’s my first question.  I just want to clarify that messaging. My second question is around the hedge.  Thank you for the extra disclosure on the $478 billion nominal and the 2.8 years average life.  Can you give us an idea of both the average y ield on that book and also what it’s currently rolling off at and what you’re aiming to roll it back on at, if you are extending the duration out?  Thank you,",Andrew Coombs,Citi,1.0,"If I could jus t add a couple of comments, one reason we’re not giving a statement regarding consensus is, as Georges says, we think consensus is a mixture of updated thinking that has adjusted for some of these annualisation effects of disposals and other things, and so me consensus hasn’t adjusted for that at the moment.  There’s a little bit of apples and pears in today’s consensus position.",Noel Quinn,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q1
58,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,2.0,"I have two questions here.  The first question is I want to clarify the mid -teen RoTE guidance is a normalised RoTE.  That means that the RoTE exclud es Canada disposal gain.  I want to clarify that, because if that is the case in mid -teen RoTE then, if you look at the company comp iled consensus the RoTE is 17.4%.  I just calculated on a very top-down basis you’re excluding the disposal gain and consensus, RoTE is roughly a round mid-teens as well.  The thing is that I think that means the HSBC guidance and consensus is quite in line in terms of normalised RoTE, but on NII , on costs , in previous questions I think there may be a bit of reset in expectation s. I think the 5% cost  is a bit higher than where consensus was indicating.  Does that mean that you are quite optimistic on non -NII growth, i.e. fee growth?  Or maybe you have a different view on asset quality, and hence the ECL charges. This is the first part of the big question. The second part is on BoCom.  May I know what triggered the $3 billion impairment charges ? As China’s yield is declining – they just announced 25 basis point on five -year LPR cuts and all those – should we be expecting more impairments on the BoC om investment?  Basically I want to see if there is any one -time event that triggered this impairment, or if it is going to be a normalised part of the business.  I think in the statement you clearly stated that that would have no impact on dividend and shar eholders’ return.  I believe this is related to the $14  billion capital deduction which you have already made on Associates . I think that is primarily BoCom.  Can you explain a bit of that mechanism?  I think today’s share price reaction is partly factoring i n the kind of concern that there is an ongoing impairment on BoCom that will affect the company’s ability to deliver shareholders’ return.",Katherine Lei,JP Morgan,1.0,"Katherine, taking them in the order you said, first, the mid -teens RoTE is excluding notable items , therefore it is excluding the gain on Canada.  Your calculation is correct.  In terms of NII and cost, a couple of things to share.  We recognise the cost assessment. In terms of banking NII, we have given the guidance here.  I mentioned it in my earlier spe ech, but I will just point you that our banking NII sensitivity has reduced by more than half from the full-year 2022 due to, among other parameters, our structur al hedging activity, so therefore the rate impact on our banking NII is reduced commensurately . Equally, we do have some anticipation of volume growth if and when rates start decreasing , which is now planned for H2, and this is why we have some positive outlook for H2.  If rates decrease, volume could pick up, subject to economic conditions, etc, b ut that’s the assessment we have made today. Thirdly, on the non -rate-sensitive earnings, I’ve called out Transaction Banking and Wealth earlier.  Between them they constitute about 80% of our non -rate-sensitive earnings.  One has grown 5%, 2022 to 2023, an d the other one has grown 7%, and therefore we do feel there is momentum in both these areas for continued growth.  I didn’t talk about the residual 20%, but in the residual 20% , capital market activities, for instance, is included.  Again, in a different ra te environment we have grounds to believe this can also pick up.  So yes, we are comfortable with the momentum we have in the revenue. Can I point you on one thing about cost s? We called it out.  5% for 2024 has a flow -through impact from inflation in 2023.  2023 experienced high inflation.  There’s some flow through, some adjustments, including wage inflation, which we anticipate to do in 2024.  Based on current outlook of inflation that parameter is easing as we look forward beyond 2024.  Without giving you any guidance for 2025, the inflationary component flow through into 2025 does look like easing from where we stand today, looking at 2024 outlook for inflation. If I move on to your second question about BoCom, this is a – we do talk about the value -in- use model.  It’s following the Hong Kong accounting standards, international accounting standards.  Without boring you with the accounting details, the AR&A has many pages, which we can point you to, that explain it.  It feeds into parameters all essentially in  the public domain, including macro data, other factors, including analysts’ comments.  It feeds in through the model.  The model is not highly intuitive, but the outcome is the outcome and we’ve been consistently applying it for umpteen quarters now, and th erefore w ill apply for Q4.  It is very difficult to predict what the model will give us in Q1.  We will take into account the information we receive over the course of Q1, and we will run the model as we do every quarter and consistently apply the outcome. Finally, capital deduction.  I think this is a very important point.  Your math, Katherine , is correct. There is about $14 billion sitting today in our regulatory capital deductions, because they sit above our threshold.  Therefore, you could legitimately ass ume that there is that much of buffer against any impairments we face in our financial holdings, BoCom being one of them.  The other one is insurance.  That’s the two, essentially, and therefore you can legitimately assume that the compensation we would get from any hypothetical future impairment will be commensurate, given the size of our threshold deductions at this stage.",Georges Elhedery,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q2
59,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,3.0,"Just cutting to the chase on some of the questions that have come through on the NII guide, I think you ca n probably get a sense that there’s some reasonable confusion about what the message is for the 2024 baseline.  If we work back from your clean mid -teens RoTE you’ve given us some guidance on cost, you’ve given us some guidance on credit.  It’s getting into a baseline revenue number of about $64 billion.  I think consensus is $63.5 billion or thereabouts.  Are you comfortable with that consensus number? Are you seeking to change that with this guide?  That is question number one. Question number two is why the focus on banking NII versus total NII?  Because there’s going to be, as rates come down, a lot of moving parts on the trading book funding cost dynamic. Indeed, if I look at your annual report you’ve actually got a benefit coming through in the USD bucket f rom rates falling in terms of the aggregate NII.  Why are you trying to distinguish between those two conceptually for us?  Again, it’s creating a fair amount of confusion with investors.",Joseph Dickerson,Jefferies,1.0,"Yes, so I recognise your arithmetic,  Yes, I agree w ith your arithmetic. This being said, I cannot give you guidance on total revenue, otherwise I’ll be giving you guidance on our full profitability, but we recognise your arithmetic.  A couple of things just to highlight for your consideration.  The first one  is our guidance for banking NII is not $41 billion, it’s at least $41 billion, factoring in elements of uncertainty that I called out earlier.  That’s for full-year 2024. You do have the building blocks for cost and for ECL, and then the residual part, if you want, of our earnings story is the non -NII component excluding the gains from Canada.  As I said earlier, about 80% of it is generated from Transaction Banking and Wealth , both of which do have momentum, both of which are areas where we continu e investing, both in terms of digital capabilities and client servicing, and in terms of net new invested assets.  We are excited about the potential of these two businesses, and we believe our mid -teens RoTE is not based on unreasonable growth in these areas, it’s based on momentum growth in these areas. Maybe I can point you to our net new invested assets, $84 billion for the year, up from $80 billion last year, up from $64 billion the year before.  Clearly we’re acquiring new assets, but equally,  as you’ve seen, Asset Management and Private Banking grew double -digit percentage points.  That’s also partly due to the valuation.  Our AUM is also increasing because the underlying valuation is improving, which is therefore a generator of fees commensurat ely, subject to market conditions as we go forward. Just on your second point, so we’re guiding we would like to move to banking NII guidance. We recognised last year we have moved from NII into a dual guidance of NII and funding costs of the trading book . We think it is much simpler to look at our overall rate -sensitive earnings through a banking NII lens.  The shift from one to the other – which is a zero -sum game, so it moves from one to the other – is reflective of business decisions as regards how much  of our funding we would want to give to the trading book based on various parameters, including opportunities in the trading book, as well as opportunities for loan growth.  We think that it would be too noisy if we have to really manage both on a separate  basis.",Georges Elhedery,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q3
60,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,4.0,"Firstly, on cost of risk, in relation to your guidance of 40 basis points is there still a plausible downside to this guidance, or does the 40 basis points encapsulate that plausible downside?  Secondly, on loan growth, I know y ou’re cautious on loan growth in the first half of 2024.  We expect growth to pick up in H2, but for 2024 as a whole can you just confirm you expect net growth in the balance sheet?  It sounds like you do, because you earlier described volumes and the potent ial tailwind to NII.  Could you narrow down how much lending we should expect for growth for this year?",Benjamin Toms,RBC,1.0,"The cost of risk of 40 basis points encapsulates everything we currently foresee in our balance sheet.  We have not communicated a furt her plausible downside on the China commercial real estate portfolio booked in Hong Kong, because we believe at this stage that, number one, we’re well provisioned for this portfolio after the provisioning that’s taken place last year.  Number two, we also have less concerns going forwards on our residual exposure in that portfolio.  I can point you to our exposure is now at $6.2 billion.  That’s down $3.1 billion from full -year 2022, so therefore we have a reduced level of concern.  I can walk you through, if needed, how our ECL positioning is in this portfolio, but we’re comfortable, and no additional concerns than we called out last year. On the long growth, yes, our expectation is that as economic conditions continue improving and the interest rate environm ent becomes more supportive we would expect to see loan growth.  We continue to guide on a medium term basis to mid -single digit percentage points, loan growth and balance sheet growth.  It’s very difficult to forecast what H2 will look like, but that is par t of our projections.",Georges Elhedery,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q4
61,2023,Q4,240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf,4.0,"Firstly, on cost of risk, in relation to your guidance of 40 basis points is there still a plausible downside to this guidance, or does the 40 basis points encapsulate that plausible downside?  Secondly, on loan growth, I know y ou’re cautious on loan growth in the first half of 2024.  We expect growth to pick up in H2, but for 2024 as a whole can you just confirm you expect net growth in the balance sheet?  It sounds like you do, because you earlier described volumes and the potent ial tailwind to NII.  Could you narrow down how much lending we should expect for growth for this year?",Benjamin Toms,RBC,2.0,"I think our view is, given the shift in the interest rate cycle and the shift in inflation, we’ll start to see more economic confidence or business confidence and consumer confidence in the second half.  We’re not expectin g significant growth in the balance sheet in the first half.  If you start to see that kick in the second half you’re unlikely to see full -year mid-single -digit growth in 2024.  You’re going to see a proportion of that start to kick in in the second half of the year, and then you’ll see it kicking in more strongly in 2025 and beyond.  I think in your modelling you’re probably looking at limited growth in the first half and growth starting to come back in the second half.",Noel Quinn,HSBC,2023-Q4-240222-4q-annual-results-2023-presentation-to-investors-and-analysts-transcript.pdf-Q4
